"File","Line","Function","OutputFunction","Text","LikelyPrompt","ContainsCRLF","EndsWithNewline","Risk","Evidence"
"src\act.informative.c","2351","parse_bounty_amount","send_to_char","You place a bounty of %s on %s.\r\n","False","True","True","READ_OR_UNKNOWN","  2351:   send_to_char(ch, ""You place a bounty of %s on %s.\r\n"", bounty_buf, GET_NAME(vict));
  2352:   if (!from_file && vict->desc)
  2353:     send_to_char(vict, ""%s has placed a bounty of %s on you!\r\n"", GET_NAME(ch), bounty_buf);
  2354: "
"src\act.informative.c","2353","parse_bounty_amount","send_to_char","%s has placed a bounty of %s on you!\r\n","False","True","True","READ_OR_UNKNOWN","  2353:     send_to_char(vict, ""%s has placed a bounty of %s on you!\r\n"", GET_NAME(ch), bounty_buf);
  2354: 
  2355:   if (from_file)
  2356:     free_char(vict);"
"src\act.informative.c","2367","show_currency_only","send_to_char","Currencies\r\n","False","True","True","READ_OR_UNKNOWN","  2367:   send_to_char(ch, ""Currencies\r\n"");
  2368:   send_to_char(ch, ""Gold: %lld  Diamonds: %lld  Glory: %lld  Bank: %lld\r\n"",
  2369:                gold, diamonds, glory, bank);
  2370: }"
"src\act.informative.c","2368","show_currency_only","send_to_char","Gold: %lld  Diamonds: %lld  Glory: %lld  Bank: %lld\r\n","False","True","True","READ_OR_UNKNOWN","  2368:   send_to_char(ch, ""Gold: %lld  Diamonds: %lld  Glory: %lld  Bank: %lld\r\n"",
  2369:                gold, diamonds, glory, bank);
  2370: }
  2371: "
"src\act.informative.c","2465","format_affect_duration","snprintf","permanent","False","False","False","READ_OR_UNKNOWN","  2465:     snprintf(out, outsz, ""permanent"");
  2466:     return;
  2467:   }
  2468: "
"src\act.informative.c","2474","format_affect_duration","snprintf","%ldh %ldm","False","False","False","READ_OR_UNKNOWN","  2474:     snprintf(out, outsz, ""%ldh %ldm"", hours, mins);
  2475:   else
  2476:     snprintf(out, outsz, ""%ldm"", mins);
  2477: }"
"src\act.informative.c","2476","format_affect_duration","snprintf","%ldm","False","False","False","READ_OR_UNKNOWN","  2476:     snprintf(out, outsz, ""%ldm"", mins);
  2477: }
  2478: 
  2479: static int aff_flags_has_meaningful_bits(const char *flags)"
"src\act.informative.c","2641","is_saving_apply","snprintf","drains HP, Mana, and Move over time","False","False","False","READ_OR_UNKNOWN","  2641:     snprintf(out, outsz, ""drains HP, Mana, and Move over time"");
  2642:   else if (hp && mana)
  2643:     snprintf(out, outsz, ""drains HP and Mana over time"");
  2644:   else if (hp && move)"
"src\act.informative.c","2643","is_saving_apply","snprintf","drains HP and Mana over time","False","False","False","READ_OR_UNKNOWN","  2643:     snprintf(out, outsz, ""drains HP and Mana over time"");
  2644:   else if (hp && move)
  2645:     snprintf(out, outsz, ""drains HP and Move over time"");
  2646:   else if (mana && move)"
"src\act.informative.c","2645","is_saving_apply","snprintf","drains HP and Move over time","False","False","False","READ_OR_UNKNOWN","  2645:     snprintf(out, outsz, ""drains HP and Move over time"");
  2646:   else if (mana && move)
  2647:     snprintf(out, outsz, ""drains Mana and Move over time"");
  2648:   else if (hp)"
"src\act.informative.c","2647","is_saving_apply","snprintf","drains Mana and Move over time","False","False","False","READ_OR_UNKNOWN","  2647:     snprintf(out, outsz, ""drains Mana and Move over time"");
  2648:   else if (hp)
  2649:     snprintf(out, outsz, ""drains HP over time"");
  2650:   else if (mana)"
"src\act.informative.c","2649","is_saving_apply","snprintf","drains HP over time","False","False","False","READ_OR_UNKNOWN","  2649:     snprintf(out, outsz, ""drains HP over time"");
  2650:   else if (mana)
  2651:     snprintf(out, outsz, ""drains Mana over time"");
  2652:   else if (move)"
"src\act.informative.c","2651","is_saving_apply","snprintf","drains Mana over time","False","False","False","READ_OR_UNKNOWN","  2651:     snprintf(out, outsz, ""drains Mana over time"");
  2652:   else if (move)
  2653:     snprintf(out, outsz, ""drains Move over time"");
  2654: }"
"src\act.informative.c","2653","is_saving_apply","snprintf","drains Move over time","False","False","False","READ_OR_UNKNOWN","  2653:     snprintf(out, outsz, ""drains Move over time"");
  2654: }
  2655: 
  2656: static void build_grouped_aff_entry(const struct affected_type *list,"
"src\act.informative.c","2748","is_saving_apply","snprintf","%s %s by %d","False","False","False","READ_OR_UNKNOWN","  2748:       snprintf(piece, sizeof(piece), ""%s %s by %d"",
  2749:         aff_apply_verb(i, mod_totals[i]),
  2750:         saving_apply_player_name(i),
  2751:         abs(mod_totals[i]));"
"src\act.informative.c","2753","is_saving_apply","snprintf","%s Armor by %d","False","False","False","READ_OR_UNKNOWN","  2753:       snprintf(piece, sizeof(piece), ""%s Armor by %d"", aff_apply_verb(i, mod_totals[i]), abs(mod_totals[i]));
  2754:     else if (i == APPLY_EVASION)
  2755:       snprintf(piece, sizeof(piece), ""%s Evasion by %d"", aff_apply_verb(i, mod_totals[i]), abs(mod_totals[i]));
  2756:     else"
"src\act.informative.c","2755","is_saving_apply","snprintf","%s Evasion by %d","False","False","False","READ_OR_UNKNOWN","  2755:       snprintf(piece, sizeof(piece), ""%s Evasion by %d"", aff_apply_verb(i, mod_totals[i]), abs(mod_totals[i]));
  2756:     else
  2757:       snprintf(piece, sizeof(piece), ""%s %s by %d"",
  2758:         aff_apply_verb(i, mod_totals[i]),"
"src\act.informative.c","2757","is_saving_apply","snprintf","%s %s by %d","False","False","False","READ_OR_UNKNOWN","  2757:       snprintf(piece, sizeof(piece), ""%s %s by %d"",
  2758:         aff_apply_verb(i, mod_totals[i]),
  2759:         aff_apply_name(i),
  2760:         abs(mod_totals[i]));"
"src\act.informative.c","2771","is_saving_apply","snprintf","%s","False","False","False","READ_OR_UNKNOWN","  2771:   snprintf(entry->name, sizeof(entry->name), ""%s"", name);
  2772:   entry->max_duration = max_duration;
  2773:   /* Display stack count as full repeated ""sets"" of this spell's affect
  2774:    * signature. Using the minimum signature frequency avoids overstating"
"src\act.informative.c","2838","thirst_is_actively_draining","snprintf","%s x%d","False","False","False","READ_OR_UNKNOWN","  2838:     snprintf(dur_with_count, sizeof(dur_with_count), ""%s x%d"", dur, entry->count);
  2839:   else
  2840:     snprintf(dur_with_count, sizeof(dur_with_count), ""%s"", dur);
  2841: "
"src\act.informative.c","2840","thirst_is_actively_draining","snprintf","%s","False","False","False","READ_OR_UNKNOWN","  2840:     snprintf(dur_with_count, sizeof(dur_with_count), ""%s"", dur);
  2841: 
  2842:   snprintf(out, outsz, ""%s (%s)"", entry->name, dur_with_count);
  2843:   if (!*entry->mods && !*entry->flags && !*entry->drain) {"
"src\act.informative.c","2842","thirst_is_actively_draining","snprintf","%s (%s)","False","False","False","READ_OR_UNKNOWN","  2842:   snprintf(out, outsz, ""%s (%s)"", entry->name, dur_with_count);
  2843:   if (!*entry->mods && !*entry->flags && !*entry->drain) {
  2844:     out_append(out, outsz, ""."");
  2845:     return;"
"src\act.informative.c","2883","thirst_is_actively_draining","send_to_char","Not for mobiles.\r\n","True","True","True","READ_OR_UNKNOWN","  2883:     send_to_char(ch, ""Not for mobiles.\r\n"");
  2884:     return;
  2885:   }
  2886: "
"src\act.informative.c","2888","thirst_is_actively_draining","send_to_char","You have no active effects.\r\n","False","True","True","READ_OR_UNKNOWN","  2888:     send_to_char(ch, ""You have no active effects.\r\n"");
  2889:     return;
  2890:   }
  2891: "
"src\act.informative.c","2900","thirst_is_actively_draining","send_to_char","You have no active effects.\r\n","False","True","True","READ_OR_UNKNOWN","  2900:     send_to_char(ch, ""You have no active effects.\r\n"");
  2901:     return;
  2902:   }
  2903: "
"src\act.informative.c","2959","thirst_is_actively_draining","snprintf","hunger strain","False","False","False","READ_OR_UNKNOWN","  2959:     snprintf(e.name, sizeof(e.name), ""hunger strain"");
  2960:     snprintf(e.drain, sizeof(e.drain),
  2961:              (ch->char_specials.starving_ticks >= AFF_PROLONGED_TICK_THRESHOLD)
  2962:                ? ""drains HP, Mana, and Move over time"""
"src\act.informative.c","2960","thirst_is_actively_draining","snprintf","drains HP, Mana, and Move over timedrains Move over time","False","False","False","READ_OR_UNKNOWN","  2960:     snprintf(e.drain, sizeof(e.drain),
  2961:              (ch->char_specials.starving_ticks >= AFF_PROLONGED_TICK_THRESHOLD)
  2962:                ? ""drains HP, Mana, and Move over time""
  2963:                : ""drains Move over time"");"
"src\act.informative.c","2974","thirst_is_actively_draining","snprintf","thirst strain","False","False","False","READ_OR_UNKNOWN","  2974:     snprintf(e.name, sizeof(e.name), ""thirst strain"");
  2975:     snprintf(e.drain, sizeof(e.drain),
  2976:              (ch->char_specials.dehydrated_ticks >= AFF_PROLONGED_TICK_THRESHOLD)
  2977:                ? ""drains HP, Mana, and Move over time"""
"src\act.informative.c","2975","thirst_is_actively_draining","snprintf","drains HP, Mana, and Move over timedrains Move over time","False","False","False","READ_OR_UNKNOWN","  2975:     snprintf(e.drain, sizeof(e.drain),
  2976:              (ch->char_specials.dehydrated_ticks >= AFF_PROLONGED_TICK_THRESHOLD)
  2977:                ? ""drains HP, Mana, and Move over time""
  2978:                : ""drains Move over time"");"
"src\act.informative.c","3002","thirst_is_actively_draining","send_to_char","\r\n%sActive Effects%s\r\n","False","True","True","READ_OR_UNKNOWN","  3002:   send_to_char(ch, ""\r\n%sActive Effects%s\r\n"", CCYEL(ch, C_NRM), CCNRM(ch, C_NRM));
  3003: 
  3004:   /* Buffs */
  3005:   if (any_buff) {"
"src\act.informative.c","3006","thirst_is_actively_draining","send_to_char","\r\n%sBuffs%s\r\n","False","True","True","READ_OR_UNKNOWN","  3006:     send_to_char(ch, ""\r\n%sBuffs%s\r\n"", CCGRN(ch, C_NRM), CCNRM(ch, C_NRM));
  3007:     for (i = 0; i < buff_count; i++) {
  3008:       char line[512];
  3009:       format_aff_display_entry_line(&buff_entries[i], line, sizeof(line));"
"src\act.informative.c","3010","thirst_is_actively_draining","send_to_char","  %s\r\n","False","True","True","READ_OR_UNKNOWN","  3010:       send_to_char(ch, ""  %s\r\n"", line);
  3011:     }
  3012:   } else {
  3013:     send_to_char(ch, ""\r\n%sBuffs%s\r\n  None.\r\n"", CCGRN(ch, C_NRM), CCNRM(ch, C_NRM));"
"src\act.informative.c","3013","thirst_is_actively_draining","send_to_char","\r\n%sBuffs%s\r\n  None.\r\n","False","True","True","READ_OR_UNKNOWN","  3013:     send_to_char(ch, ""\r\n%sBuffs%s\r\n  None.\r\n"", CCGRN(ch, C_NRM), CCNRM(ch, C_NRM));
  3014:   }
  3015: 
  3016:   /* Debuffs */"
"src\act.informative.c","3018","thirst_is_actively_draining","send_to_char","\r\n%sDebuffs%s\r\n","False","True","True","READ_OR_UNKNOWN","  3018:     send_to_char(ch, ""\r\n%sDebuffs%s\r\n"", CCRED(ch, C_NRM), CCNRM(ch, C_NRM));
  3019:     for (i = 0; i < debuff_count; i++) {
  3020:       char line[512];
  3021:       format_aff_display_entry_line(&debuff_entries[i], line, sizeof(line));"
"src\act.informative.c","3022","thirst_is_actively_draining","send_to_char","  %s\r\n","False","True","True","READ_OR_UNKNOWN","  3022:       send_to_char(ch, ""  %s\r\n"", line);
  3023:     }
  3024:   } else {
  3025:     send_to_char(ch, ""\r\n%sDebuffs%s\r\n  None.\r\n"", CCRED(ch, C_NRM), CCNRM(ch, C_NRM));"
"src\act.informative.c","3025","thirst_is_actively_draining","send_to_char","\r\n%sDebuffs%s\r\n  None.\r\n","False","True","True","READ_OR_UNKNOWN","  3025:     send_to_char(ch, ""\r\n%sDebuffs%s\r\n  None.\r\n"", CCRED(ch, C_NRM), CCNRM(ch, C_NRM));
  3026:   }
  3027: 
  3028:   free(seen);"
"src\act.informative.c","3035","thirst_is_actively_draining","send_to_char","You are carrying:\r\n","False","True","True","READ_OR_UNKNOWN","  3035:   send_to_char(ch, ""You are carrying:\r\n"");
  3036:   list_obj_to_char(ch->carrying, ch, SHOW_OBJ_SHORT, TRUE);
  3037: }
  3038: "
"src\act.informative.c","3047","thirst_is_actively_draining","send_to_char","Compare which carried item?\r\n","True","True","True","READ_OR_UNKNOWN","  3047:     send_to_char(ch, ""Compare which carried item?\r\n"");
  3048:     return;
  3049:   }
  3050:   if (!(candidate = get_obj_in_list_vis(ch, arg, NULL, ch->carrying))) {"
"src\act.informative.c","3051","thirst_is_actively_draining","send_to_char","You do not have that item.\r\n","False","True","True","READ_OR_UNKNOWN","  3051:     send_to_char(ch, ""You do not have that item.\r\n"");
  3052:     return;
  3053:   }
  3054: "
"src\act.informative.c","3062","thirst_is_actively_draining","send_to_char","%s has no logical equipment slot to compare.\r\n","False","True","True","READ_OR_UNKNOWN","  3062:     send_to_char(ch, ""%s has no logical equipment slot to compare.\r\n"",
  3063:                  CAP(GET_OBJ_SHORT(candidate)));
  3064:     return;
  3065:   }"
"src\act.informative.c","3067","thirst_is_actively_draining","send_to_char","Comparing %s against %s in %s:\r\nnothing","False","True","False","READ_OR_UNKNOWN","  3067:   send_to_char(ch, ""Comparing %s against %s in %s:\r\n"",
  3068:                GET_OBJ_SHORT(candidate),
  3069:                equipped ? GET_OBJ_SHORT(equipped) : ""nothing"",
  3070:                equipment_types[slot]);"
